dataset_name,split,model_name,text_embedding_backend,decision_threshold,n_features,n_structured_features,n_text_embedding_features,n_note_metadata_features,n_event_features,auroc,auprc,accuracy,precision,recall,f1,brier_score,specificity,sensitivity,tp,fp,tn,fn,stack_train_examples
horizon_12h,test,stacked_xgboost_notes,transformer:emilyalsentzer/Bio_ClinicalBERT,0.5,25,428,1536,14,9,0.9952240487659751,0.9482368217793964,0.9942102406368736,0.8996138996138996,0.9748953974895398,0.9357429718875502,0.006611330881740243,0.9950832072617246,0.9748953974895398,233,26,5262,6,5431.0
horizon_12h,test,xgboost_text_augmented,transformer:emilyalsentzer/Bio_ClinicalBERT,0.3499999940395355,1987,428,1536,14,9,0.998909665208667,0.9710095830458049,0.9945721005970689,0.9098039215686274,0.9707112970711297,0.9392712550607287,0.004492770395733166,0.9956505295007564,0.9707112970711297,232,23,5265,7,
horizon_12h,val,xgboost_text_augmented,transformer:emilyalsentzer/Bio_ClinicalBERT,0.3499999940395355,1987,428,1536,14,9,0.9990021521100855,0.970150594984011,0.9957650524765237,0.9245283018867925,0.9655172413793104,0.944578313253012,0.003993200291777836,0.9969395562356542,0.9655172413793104,196,16,5212,7,
