dataset_name,split,model_name,text_embedding_backend,decision_threshold,n_features,n_structured_features,n_text_embedding_features,n_note_metadata_features,n_event_features,auroc,auprc,accuracy,precision,recall,f1,brier_score,specificity,sensitivity,tp,fp,tn,fn,stack_train_examples
horizon_6h_vitals_labs,test,stacked_xgboost_notes,transformer:emilyalsentzer/Bio_ClinicalBERT,0.5,16,360,1536,14,0,0.833040913028958,0.4167258699465931,0.8712888278702592,0.22666666666666666,0.6254180602006689,0.33274021352313166,0.13745586067018534,0.8845875542691751,0.6254180602006689,187,638,4890,112,5745.0
horizon_6h_vitals_labs,test,xgboost_text_augmented,transformer:emilyalsentzer/Bio_ClinicalBERT,0.12951163947582245,1910,360,1536,14,0,0.8399715767464146,0.40463146490697166,0.9435386991590871,0.4380165289256198,0.35451505016722407,0.39186691312384475,0.039596365882975625,0.975397973950796,0.35451505016722407,106,136,5392,193,
horizon_6h_vitals_labs,val,xgboost_text_augmented,transformer:emilyalsentzer/Bio_ClinicalBERT,0.12951163947582245,1910,360,1536,14,0,0.851303524028278,0.4578413305161186,0.9526544821583987,0.5319148936170213,0.4355400696864111,0.4789272030651341,0.03673928241365065,0.9798460974716013,0.4355400696864111,125,110,5348,162,
