mean_predicted_probability,fraction_positive
0.04239660878653593,0.014466546112115732
0.12590290514903796,0.003616636528028933
0.18077841854292956,0.007246376811594203
0.23378805481480716,0.003616636528028933
0.28692360518078347,0.007233273056057866
0.3436712627859801,0.012681159420289856
0.4073401772535503,0.014466546112115732
0.48205139858975465,0.04528985507246377
0.5831971769953008,0.0759493670886076
0.7637157215279118,0.24773960216998192
