mean_predicted_probability,fraction_positive
0.013035671443712628,0.0
0.020707520459414805,0.0
0.02671037001720877,0.0
0.03226528477037902,0.0
0.03849209696645815,0.0
0.046081772114908624,0.0
0.05511221415214014,0.0
0.06743315893235437,0.001718213058419244
0.09057579024703814,0.005145797598627788
0.479229959796811,0.5060034305317325
