mean_predicted_probability,fraction_positive
0.004745189328799696,0.009950248756218905
0.031109056287928837,0.0024875621890547263
0.06866791109565441,0.0
0.11530847198577053,0.0024937655860349127
0.16524470229737215,0.0024875621890547263
0.23362846161740988,0.0024875621890547263
0.3212446297786927,0.0199501246882793
0.43244958602896066,0.04228855721393035
0.5722006289093936,0.05721393034825871
0.7739732075476273,0.2960199004975124
