mean_predicted_probability,fraction_positive
0.007218208510422908,0.0
0.014893072013505962,0.0
0.02123581077523829,0.0
0.027795611247391893,0.0
0.0355273437754682,0.0
0.0439552870001949,0.0
0.05323079518339269,0.0
0.06430719243431292,0.0
0.08020729084397894,0.0024875621890547263
0.39925275150762723,0.43283582089552236
