mean_predicted_probability,fraction_positive
2.5640261065888263e-05,0.012437810945273632
0.00010906250054400094,0.007462686567164179
0.00022449815936557768,0.009950248756218905
0.00037441660616393255,0.029925187032418952
0.0005414061755374687,0.022388059701492536
0.0007565975468952773,0.03482587064676617
0.0011037950012936892,0.0399002493765586
0.0016475372677853789,0.0472636815920398
0.0027368940865917053,0.06965174129353234
0.009488169005979303,0.16169154228855723
