mean_predicted_probability,fraction_positive
9.951583992109784e-06,0.0
1.6057031239279588e-05,0.0
2.3615048810996576e-05,0.0
3.314275158147514e-05,0.0
4.449241135162954e-05,0.0
5.8862239216494866e-05,0.0
7.924469874785594e-05,0.0
0.00011252397063230244,0.0
0.0002664485389022295,0.0
0.5223608611030188,0.5128644939965694
