mean_predicted_probability,fraction_positive
4.606622898584021e-05,0.0
0.0004342667701508378,0.0
0.0013359088035670046,0.0
0.0028910673235356095,0.0
0.005646665828852823,0.0
0.011599909191977308,0.0
0.018340602252443425,0.0
0.02849615529830452,0.0024875621890547263
0.12062396829257828,0.0024875621890547263
0.5471554450011197,0.43034825870646765
