fpr,tpr,threshold
0.0,0.0,inf
0.0,0.0033444816053511705,0.9999268054962158
0.0,0.016722408026755852,0.9981934428215028
0.000723589001447178,0.016722408026755852,0.9958115816116332
0.000723589001447178,0.020066889632107024,0.9957148432731628
0.0016280752532561505,0.020066889632107024,0.9890853762626648
0.0016280752532561505,0.030100334448160536,0.9656765460968018
0.001808972503617945,0.030100334448160536,0.9641433358192444
0.001808972503617945,0.033444816053511704,0.9600959420204164
0.0023516642547033286,0.033444816053511704,0.91441410779953
0.0023516642547033286,0.03678929765886288,0.90101420879364
0.0027134587554269174,0.03678929765886288,0.8828492760658264
0.0027134587554269174,0.04013377926421405,0.8551816940307617
0.002894356005788712,0.04013377926421405,0.8393266201019287
0.002894356005788712,0.043478260869565216,0.8198568224906921
0.0030752532561505066,0.043478260869565216,0.7200378775596619
0.0030752532561505066,0.05016722408026756,0.6758649349212646
0.00361794500723589,0.05016722408026756,0.5195522904396057
0.00361794500723589,0.05351170568561873,0.47220179438591
0.0041606367583212735,0.05351170568561873,0.3611650764942169
0.0041606367583212735,0.06354515050167224,0.2875906527042389
0.004522431259044862,0.06354515050167224,0.2412324100732803
0.004522431259044862,0.07023411371237458,0.1344446688890457
0.004884225759768451,0.07023411371237458,0.1072094216942787
0.004884225759768451,0.07357859531772576,0.1071530729532241
0.005426917510853835,0.07357859531772576,0.0902192145586013
0.005426917510853835,0.07692307692307693,0.0872007086873054
0.00560781476121563,0.07692307692307693,0.0866260156035423
0.00560781476121563,0.0802675585284281,0.0731894597411155
0.006512301013024602,0.0802675585284281,0.0582531802356243
0.006512301013024602,0.08361204013377926,0.0532009489834308
0.006874095513748191,0.08361204013377926,0.0520468316972255
0.006874095513748191,0.0903010033444816,0.0509367510676384
0.007597684515195369,0.0903010033444816,0.0438685417175293
0.007597684515195369,0.09364548494983277,0.0433320552110672
0.008140376266280752,0.09364548494983277,0.0410954542458057
0.008140376266280752,0.10033444816053512,0.0361155681312084
0.00886396526772793,0.10033444816053512,0.0309283435344696
0.00886396526772793,0.10367892976588629,0.0296891424804925
0.009044862518089725,0.10367892976588629,0.028806323185563
0.009044862518089725,0.11036789297658862,0.0281214602291584
0.009406657018813314,0.11036789297658862,0.0269593205302953
0.009406657018813314,0.11371237458193979,0.0258790124207735
0.00958755426917511,0.11371237458193979,0.0253587216138839
0.00958755426917511,0.11705685618729098,0.0253073498606681
0.009768451519536902,0.11705685618729098,0.0251943189650774
0.009768451519536902,0.12040133779264214,0.0242841783910989
0.010130246020260492,0.12040133779264214,0.0202107317745685
0.010130246020260492,0.12374581939799331,0.0195039045065641
0.010311143270622287,0.12374581939799331,0.0185706913471221
0.010311143270622287,0.13043478260869565,0.0183518398553133
0.010492040520984082,0.13043478260869565,0.0182783063501119
0.010492040520984082,0.13377926421404682,0.017901711165905
0.01121562952243126,0.13377926421404682,0.0165322851389646
0.01121562952243126,0.14046822742474915,0.0162979438900947
0.011577424023154847,0.14046822742474915,0.015498255379498
