fpr,tpr,threshold
0.0,0.0,inf
0.00018910741301059002,0.0,0.9976936534753028
0.00018910741301059002,0.0041841004184100415,0.995548064314134
0.00037821482602118004,0.0041841004184100415,0.9941155253487932
0.00037821482602118004,0.008368200836820083,0.9912502722582264
0.0005673222390317701,0.008368200836820083,0.9882733083582628
0.0005673222390317701,0.012552301255230125,0.9882720214847408
0.0015128593040847202,0.012552301255230125,0.9839901227120128
0.0015128593040847202,0.016736401673640166,0.9781996476995654
0.0018910741301059002,0.016736401673640166,0.976309902921902
0.0018910741301059002,0.02092050209205021,0.9745727682896208
0.00264750378214826,0.02092050209205021,0.9673386351023092
0.00264750378214826,0.029288702928870293,0.9639666691741512
0.0037821482602118004,0.029288702928870293,0.9515689818917004
0.0037821482602118004,0.03347280334728033,0.9509594374831968
0.00397125567322239,0.03347280334728033,0.9482585949600836
0.00397125567322239,0.04602510460251046,0.9454665066751744
0.00434947049924357,0.04602510460251046,0.9409551468741764
0.00434947049924357,0.06276150627615062,0.9333541381276612
0.004727685325264751,0.06276150627615062,0.9294413359529724
0.004727685325264751,0.07112970711297072,0.9254860069716426
0.00548411497730711,0.07112970711297072,0.9166992577600774
0.00548411497730711,0.07531380753138076,0.9166804968471568
0.0056732223903177,0.07531380753138076,0.916240490295142
0.0056732223903177,0.0794979079497908,0.914918755814534
0.006240544629349471,0.0794979079497908,0.9114169259987214
0.006240544629349471,0.09205020920502092,0.9061062511967748
0.006429652042360061,0.09205020920502092,0.8991752875339946
0.006429652042360061,0.100418410041841,0.898151372799948
0.007375189107413011,0.100418410041841,0.8921854409087483
0.007375189107413011,0.10460251046025104,0.8903372259064843
0.007564296520423601,0.10460251046025104,0.8900994623352743
0.007564296520423601,0.1087866108786611,0.8835772592763158
0.007753403933434191,0.1087866108786611,0.8823790569275596
0.007753403933434191,0.12133891213389121,0.8786361695390397
0.00794251134644478,0.12133891213389121,0.8776586781502712
0.00794251134644478,0.1297071129707113,0.8762697871179127
0.00813161875945537,0.1297071129707113,0.875869512145158
0.00813161875945537,0.13389121338912133,0.8755740532464193
0.00869894099848714,0.13389121338912133,0.8722104754980873
0.00869894099848714,0.13807531380753138,0.8720964210291116
0.009266263237518911,0.13807531380753138,0.8702414390906406
0.009266263237518911,0.14225941422594143,0.869818814392428
0.01077912254160363,0.14225941422594143,0.8650276034430928
0.01077912254160363,0.14644351464435146,0.8650224700549918
0.012102874432677761,0.14644351464435146,0.8599823414957012
0.012102874432677761,0.1506276150627615,0.8581044347018121
0.012291981845688351,0.1506276150627615,0.855791336240105
0.012291981845688351,0.16317991631799164,0.8544258537717053
0.012670196671709532,0.16317991631799164,0.8538895838768662
0.012670196671709532,0.17154811715481172,0.8523667233990126
0.013048411497730712,0.17154811715481172,0.8505616701869085
0.013048411497730712,0.1799163179916318,0.8502513712854549
0.0132375189107413,0.1799163179916318,0.849800949896744
0.0132375189107413,0.18410041841004185,0.844918395188624
0.01380484114977307,0.18410041841004185,0.8439937992715776
0.01380484114977307,0.19246861924686193,0.8384684328473998
0.014561270801815431,0.19246861924686193,0.8351671832113793
0.014561270801815431,0.19665271966527198,0.8348205979008675
0.014939485627836611,0.19665271966527198,0.8337990952196035
0.014939485627836611,0.200836820083682,0.8332921151431842
0.015128593040847202,0.200836820083682,0.8329124168927765
0.015128593040847202,0.20502092050209206,0.8320073780887152
0.015506807866868382,0.20502092050209206,0.8311998568419409
0.015506807866868382,0.20920502092050208,0.8308042267111152
0.016074130105900152,0.20920502092050208,0.8287343543342648
0.016074130105900152,0.21338912133891214,0.8277798355098704
0.01626323751891074,0.21338912133891214,0.8255942132239622
0.01626323751891074,0.2175732217573222,0.8250284309154318
0.016452344931921332,0.2175732217573222,0.8241626383923786
0.016452344931921332,0.2217573221757322,0.8216912262857335
0.016830559757942513,0.2217573221757322,0.8187442607061377
0.016830559757942513,0.2301255230125523,0.817367233141327
0.0170196671709531,0.2301255230125523,0.8169764990401428
0.0170196671709531,0.23430962343096234,0.816781441100315
0.01739788199697428,0.23430962343096234,0.8131772768521488
0.01739788199697428,0.2384937238493724,0.8120627378236969
0.01796520423600605,0.2384937238493724,0.8101584327492004
0.01796520423600605,0.24267782426778242,0.8091889842868566
0.01947806354009077,0.24267782426778242,0.8020882349956904
0.01947806354009077,0.2510460251046025,0.8005208426858732
0.01985627836611195,0.2510460251046025,0.8002340972656485
0.01985627836611195,0.25523012552301255,0.8000145384136037
0.02042360060514372,0.25523012552301255,0.7968368751048013
0.02042360060514372,0.26359832635983266,0.7963685916670808
0.020612708018154312,0.26359832635983266,0.7962287387301686
0.020612708018154312,0.27615062761506276,0.7943494910042718
0.02118003025718608,0.27615062761506276,0.7922238425864732
0.02118003025718608,0.2803347280334728,0.7920508977672348
0.02155824508320726,0.2803347280334728,0.7918442210429866
0.02155824508320726,0.28451882845188287,0.7911460696144501
0.022125567322239033,0.28451882845188287,0.7895525791730168
0.022125567322239033,0.28870292887029286,0.7886294131398494
0.02231467473524962,0.28870292887029286,0.7884507054460506
0.02231467473524962,0.2928870292887029,0.7883395165996595
0.023071104387291982,0.2928870292887029,0.7870276037563212
0.023071104387291982,0.29707112970711297,0.7868970216765389
0.02326021180030257,0.29707112970711297,0.7867977353280061
0.02326021180030257,0.301255230125523,0.7863616553762738
0.023449319213313162,0.301255230125523,0.7856145411348537
0.023449319213313162,0.3054393305439331,0.7856094476149449
0.02401664145234493,0.3054393305439331,0.7850048866406665
0.02401664145234493,0.30962343096234307,0.7848237497396743
0.02439485627836611,0.30962343096234307,0.7843032828489445
0.02439485627836611,0.3138075313807531,0.784069592237548
0.024962178517397883,0.3138075313807531,0.7832317483421452
0.024962178517397883,0.3179916317991632,0.7831954174988421
0.02515128593040847,0.3179916317991632,0.7828819958904153
0.02515128593040847,0.3263598326359833,0.7825838260189065
0.026285930408472012,0.3263598326359833,0.7790998417840408
0.026285930408472012,0.3305439330543933,0.7785473173458227
0.02723146747352496,0.3305439330543933,0.7762130905922207
0.02723146747352496,0.33472803347280333,0.7761141502464524
0.02798789712556732,0.33472803347280333,0.7732557642016415
0.02798789712556732,0.34309623430962344,0.772961918969124
0.028177004538577913,0.34309623430962344,0.7717183479474937
0.028177004538577913,0.3472803347280335,0.7712225327422614
0.028744326777609682,0.3472803347280335,0.7683950371101412
0.028744326777609682,0.3514644351464435,0.7682444142774825
0.02968986384266263,0.3514644351464435,0.7659081160297403
0.02968986384266263,0.35564853556485354,0.7658219058935642
0.031013615733736764,0.35564853556485354,0.7616509018624575
0.031013615733736764,0.3598326359832636,0.7615207611289402
0.03195915279878971,0.3598326359832636,0.7591874499100921
0.03195915279878971,0.3682008368200837,0.7585834622487557
0.032148260211800304,0.3682008368200837,0.7575334251617631
0.032148260211800304,0.3723849372384937,0.75554392167014
0.03252647503782148,0.3723849372384937,0.7543543579699952
0.03252647503782148,0.37656903765690375,0.7542725414648805
0.03271558245083207,0.37656903765690375,0.75308700626163
0.03271558245083207,0.3807531380753138,0.7529015582218898
0.032904689863842665,0.3807531380753138,0.7526154174623222
0.032904689863842665,0.38493723849372385,0.7519133017343016
0.03328290468986384,0.38493723849372385,0.7508428950284152
0.03328290468986384,0.39748953974895396,0.7501235614059247
0.03460665658093797,0.39748953974895396,0.7479514839320205
0.03460665658093797,0.401673640167364,0.7467330027510225
0.035741301059001515,0.401673640167364,0.7400259556288411
0.035741301059001515,0.4100418410041841,0.7389222032406451
0.039901664145234494,0.4100418410041841,0.7272995107535432
0.039901664145234494,0.41422594142259417,0.7267078142315986
0.04027987897125567,0.41422594142259417,0.7261557039955685
0.04027987897125567,0.41841004184100417,0.7259108454365327
0.04046898638426626,0.41841004184100417,0.7251563510961402
0.04046898638426626,0.4309623430962343,0.7241474240578719
0.04179273827534039,0.4309623430962343,0.722029603728453
0.04179273827534039,0.4351464435146444,0.7219709478243811
0.042170953101361576,0.4351464435146444,0.7203708975864099
0.042170953101361576,0.4393305439330544,0.7200585156391965
0.044062027231467474,0.4393305439330544,0.7160424813742999
0.044062027231467474,0.4435146443514644,0.7159101903232986
0.045007564296520426,0.4435146443514644,0.7146526504286994
0.045007564296520426,0.45188284518828453,0.7132083880680667
0.046331316187594555,0.45188284518828453,0.7090284248201474
0.046331316187594555,0.4602510460251046,0.7086302662581323
0.04878971255673222,0.4602510460251046,0.702030028231054
0.04878971255673222,0.46443514644351463,0.7019274761894969
0.049167927382753406,0.46443514644351463,0.701324273192579
0.049167927382753406,0.4686192468619247,0.7009258781792104
0.049357034795764,0.4686192468619247,0.7009057715897936
0.049357034795764,0.4769874476987448,0.7006901729780755
0.05238275340393343,0.4769874476987448,0.6950723154347356
0.05238275340393343,0.4811715481171548,0.6947895974076681
0.052571860816944024,0.4811715481171548,0.694587912218443
0.052571860816944024,0.4895397489539749,0.6939735771846783
0.053895612708018154,0.4895397489539749,0.6912970630732805
0.053895612708018154,0.49372384937238495,0.6891979541481634
0.05427382753403934,0.49372384937238495,0.688713246974373
0.05427382753403934,0.497907949790795,0.6878694152491431
0.05446293494704992,0.497907949790795,0.6876426938074091
0.05446293494704992,0.5062761506276151,0.6864801127967941
0.0550302571860817,0.5062761506276151,0.6861187263766685
0.0550302571860817,0.5104602510460251,0.6860119176393247
0.055408472012102875,0.5104602510460251,0.68490634222957
0.055408472012102875,0.5188284518828452,0.6838679290035323
0.05654311649016641,0.5188284518828452,0.6831057874203655
0.05654311649016641,0.5230125523012552,0.6826946035160404
0.061649016641452344,0.5230125523012552,0.6752003550809226
0.061649016641452344,0.5355648535564853,0.67404624076868
0.061838124054462935,0.5355648535564853,0.6733418551724679
0.061838124054462935,0.5397489539748954,0.6731116803406485
0.06278366111951589,0.5397489539748954,0.6712789042691705
0.06278366111951589,0.5439330543933054,0.6711549256232291
0.06580937972768533,0.5439330543933054,0.6646764926641004
0.06580937972768533,0.5481171548117155,0.6645647294003485
0.06770045385779122,0.5481171548117155,0.6626011169494734
0.06770045385779122,0.5523012552301255,0.6625331496781768
0.06788956127080181,0.5523012552301255,0.6622595991821676
0.06788956127080181,0.5564853556485355,0.661907809813962
0.0680786686838124,0.5564853556485355,0.6608961737354111
0.0680786686838124,0.5606694560669456,0.6604925210392864
0.07034795763993948,0.5606694560669456,0.6563976452650421
0.07034795763993948,0.5648535564853556,0.65627008228181
0.07318456883509833,0.5648535564853556,0.653290209967817
0.07318456883509833,0.5690376569037657,0.6530784714335416
0.07488653555219364,0.5690376569037657,0.6509022562577828
0.07488653555219364,0.5732217573221757,0.6492838412658797
0.08018154311649017,0.5732217573221757,0.6427925486953727
0.08018154311649017,0.5774058577405857,0.6424313566367256
0.08055975794251134,0.5774058577405857,0.6420264359526012
0.08055975794251134,0.5815899581589958,0.6420057483330627
0.08377458396369138,0.5815899581589958,0.6372133103828722
0.08377458396369138,0.5857740585774058,0.6371125486155106
0.08453101361573373,0.5857740585774058,0.6364454882436681
0.08453101361573373,0.5941422594142259,0.6357714610499705
0.0852874432677761,0.5941422594142259,0.6352070057816755
0.0852874432677761,0.5983263598326359,0.6351302707845771
