fpr,tpr,threshold
0.0,0.0,inf
0.0,0.0033444816053511705,0.9997234
0.0,0.20735785953177258,0.99658895
0.0001808972503617945,0.20735785953177258,0.9965829
0.0001808972503617945,0.27759197324414714,0.9951552
0.000361794500723589,0.27759197324414714,0.99513066
0.000361794500723589,0.3411371237458194,0.99386734
0.0005426917510853835,0.3411371237458194,0.99378246
0.0005426917510853835,0.4882943143812709,0.9904903
0.000723589001447178,0.4882943143812709,0.9904394
0.000723589001447178,0.5317725752508361,0.9877495
0.0009044862518089725,0.5317725752508361,0.9876889
0.0009044862518089725,0.5819397993311036,0.9857572
0.001085383502170767,0.5819397993311036,0.9855811
0.001085383502170767,0.6923076923076923,0.9732947
0.0012662807525325615,0.6923076923076923,0.97261876
0.0012662807525325615,0.7658862876254181,0.9590829
0.001447178002894356,0.7658862876254181,0.95884895
0.001447178002894356,0.782608695652174,0.95113754
0.0016280752532561505,0.782608695652174,0.9509603
0.0016280752532561505,0.7926421404682275,0.9459451
0.001808972503617945,0.7926421404682275,0.9457766
0.001808972503617945,0.822742474916388,0.9336178
0.0019898697539797393,0.822742474916388,0.9332479
0.0019898697539797393,0.842809364548495,0.92515427
0.002170767004341534,0.842809364548495,0.92342126
0.002170767004341534,0.8862876254180602,0.8934105
0.0023516642547033286,0.8862876254180602,0.89297146
0.0023516642547033286,0.8929765886287625,0.8910982
0.002532561505065123,0.8929765886287625,0.89040995
0.002532561505065123,0.959866220735786,0.70869726
0.002894356005788712,0.959866220735786,0.6958266
0.002894356005788712,0.9632107023411371,0.6817253
0.0030752532561505066,0.9632107023411371,0.6650754
0.0030752532561505066,0.9765886287625418,0.64631194
0.003256150506512301,0.9765886287625418,0.64183825
0.003256150506512301,0.979933110367893,0.618876
0.0034370477568740954,0.979933110367893,0.6150386
0.0034370477568740954,0.9832775919732442,0.5710256
0.003979739507959479,0.9832775919732442,0.30303633
0.003979739507959479,0.9866220735785953,0.23694089
0.005969609261939218,0.9866220735785953,0.090621635
0.005969609261939218,0.9899665551839465,0.08923596
0.006693198263386397,0.9899665551839465,0.06895668
0.006693198263386397,0.9933110367892977,0.067869544
0.0074167872648335745,0.9933110367892977,0.05100931
0.0074167872648335745,0.9966555183946488,0.049824
0.02369753979739508,0.9966555183946488,0.004256838
0.02369753979739508,1.0,0.0042369617
0.19952966714905934,1.0,0.00011620854
0.19989146164978291,1.0,0.00011620244
0.32000723589001445,1.0,7.702239e-05
0.32036903039073805,1.0,7.695434e-05
0.5526410998552822,1.0,4.1458847e-05
0.5530028943560058,1.0,4.145406e-05
0.738603473227207,1.0,2.3369603e-05
0.7389652677279306,1.0,2.3361179e-05
1.0,1.0,3.363254e-06
