mean_predicted_probability,fraction_positive
0.012426657245691999,0.0
0.021193853477770908,0.0
0.027919810308041,0.0
0.034318048972254774,0.0
0.04122088798706946,0.0
0.04837016980341411,0.0
0.05771779188500684,0.0
0.06837677903622781,0.0
0.0849436329334515,0.0018083182640144665
0.3973180370361395,0.43037974683544306
