precision,recall,threshold
0.04355400696864112,1.0,3.8250296134451245e-05
0.04356484939009211,1.0,0.0001431829936105
0.04357569721115538,1.0,0.0002177421332744
0.043586550435865505,1.0,0.0003755030768553
0.04359740906826109,1.0,0.0003757404912287
0.04360827311238475,1.0,0.0004001521466901
0.04361914257228315,1.0,0.0004534888444898
0.04363001745200698,1.0,0.0004733833531226
0.043640897755610975,1.0,0.0007821966171031
0.04365178348715391,1.0,0.0008433164046293
0.043662674650698605,1.0,0.0008495001338937
0.04367357125031195,1.0,0.00111560187574
0.043684473290064904,1.0,0.0013473988639513
0.04369538077403246,1.0,0.0013548811221043
0.043706293706293704,1.0,0.0014792479427344
0.0437172120909318,1.0,0.0014898928767648
0.043728135932033986,1.0,0.0015535826734767
0.04373906523369158,1.0,0.0015916270599266
0.04375,1.0,0.0016376353616142
0.04376094023505876,1.0,0.0017657158357613
0.04377188594297149,1.0,0.0017762532406583
0.043782837127845885,1.0,0.0019707329283097
0.04379379379379379,1.0,0.0019996148283017
0.04380475594493116,1.0,0.0020158576286214
0.043815723585378066,1.0,0.002113051437254
0.0438266967192587,1.0,0.0021228678626494
0.043837675350701405,1.0,0.0021257992375906
0.043848659483838634,1.0,0.0022175764944203
0.043859649122807015,1.0,0.0022670293629403
0.043870644271747306,1.0,0.0023766498995153
0.04388164493480441,1.0,0.002413921775144
0.04389265111612741,1.0,0.002501226844036
0.04390366281986954,1.0,0.0026909196606385
0.043914680050188205,1.0,0.0027624290219224
0.04392570281124498,1.0,0.0027839829257417
0.043936731107205626,1.0,0.0027917490816614
0.04394776494224008,1.0,0.0028244640174348
0.04395880432052248,1.0,0.0028356576873774
0.04396984924623116,1.0,0.0029277225777297
0.04398089972354863,1.0,0.0029353254345864
0.04399195575666164,1.0,0.003002051104497
0.04400301734976113,1.0,0.0030222613381426
0.04401408450704225,1.0,0.0030417697490837
0.0440251572327044,1.0,0.0030447705512282
0.044036235530951186,1.0,0.0030815958324866
0.04404731940599044,1.0,0.0031391614054926
0.04405840886203424,1.0,0.003150427077229
0.04406950390329892,1.0,0.0031577111975647
0.04408060453400504,1.0,0.0031634725082054
0.04409171075837742,1.0,0.0031730803587379
0.044102822580645164,1.0,0.0031870420916534
0.044113940005041596,1.0,0.0032212869367673
0.04412506303580434,1.0,0.003227979633541
0.044136191677175286,1.0,0.0032319697739142
0.04414732593340061,1.0,0.0032986795903219
0.04415846580873076,1.0,0.0033112314660361
0.044169611307420496,1.0,0.0033135128035431
0.04418076243372886,1.0,0.0033177912452913
0.04419191919191919,1.0,0.0033717312235822
0.04420308158625916,1.0,0.0033876502353111
0.04421424962102072,1.0,0.0033904503216876
0.04422542330048016,1.0,0.0034031455006511
0.0442366026289181,1.0,0.0034154965713903
0.04424778761061947,1.0,0.0034246524250826
0.04425897824987354,1.0,0.0034254787789052
0.04427017455097394,1.0,0.003425852261621
0.044281376518218625,1.0,0.0034334928358444
0.0442925841559099,1.0,0.0034974494165793
0.04430379746835443,1.0,0.003509252998199
0.04431501645986326,1.0,0.0035139825894192
0.044326241134751775,1.0,0.0035609061472224
0.04433747149733975,1.0,0.003600261166528
0.04434870755195134,1.0,0.0036198730870584
0.044359949302915085,1.0,0.0038206979082814
0.04437119675456389,1.0,0.0039553360283448
0.0443824499112351,1.0,0.0039649823471449
0.04439370877727042,1.0,0.00399233860179
0.04440497335701599,1.0,0.0040695450808352
0.044416243654822336,1.0,0.0040703091169742
0.04442751967504443,1.0,0.0041178754769446
0.044438801422041645,1.0,0.0041229794302977
0.0444500889001778,1.0,0.0041270402122081
0.04446138211382114,1.0,0.0042183421224823
0.044472681067344345,1.0,0.0042302685180078
0.04448398576512456,1.0,0.004357539329796
0.04449529621154335,1.0,0.0043606335165298
0.04450661241098677,1.0,0.0044653316076295
0.04451793436784533,1.0,0.0044715185429421
0.044529262086514,1.0,0.0044826586383579
0.044540595571392214,1.0,0.0045218678203041
0.04455193482688391,1.0,0.004545348003375
0.044563279857397504,1.0,0.0045632687034179
0.0445746306673459,1.0,0.0046083271836841
0.044585987261146494,1.0,0.0046322563208152
0.0445973496432212,1.0,0.0046349121386081
0.044608717817996434,1.0,0.0046657697042211
0.04462009178990311,1.0,0.0047352633003051
0.04463147156337669,1.0,0.0048250013611722
0.044642857142857144,1.0,0.0048325309550798
0.04465424853278898,1.0,0.0048530786878786
0.04466564573762124,1.0,0.0048591061844592
0.0446770487618075,1.0,0.0049174338211045
0.04468845760980592,1.0,0.0049262661989025
0.04469987228607918,1.0,0.0049530060406958
0.04471129279509453,1.0,0.0050165749393728
0.044722719141323794,1.0,0.0050611567993458
0.044734151329243355,1.0,0.0050928573061
0.044745589363334184,1.0,0.0050935001522485
0.04475703324808184,1.0,0.0051998834875904
0.04476848298797646,1.0,0.0052213857775785
0.044779938587512794,1.0,0.0052325111090707
0.04479140005119017,1.0,0.0052794449819541
0.044802867383512544,1.0,0.005347933286442
0.04481434058898848,1.0,0.0054460247341877
0.044825819672131145,1.0,0.0054640219205548
0.044837304637458365,1.0,0.0055211755633509
0.04484879548949257,1.0,0.0055432502113669
0.04486029223276083,1.0,0.0055619324919139
0.04487179487179487,1.0,0.0055829415246804
0.04488330341113106,1.0,0.0056341381527318
0.044894817855310416,1.0,0.0056473283609944
0.04490633820887863,1.0,0.0056567049075893
0.04491786447638604,1.0,0.0057046542506325
0.044929396662387676,1.0,0.0057165395592229
0.044940934771443244,1.0,0.0057354633480025
0.04495247880811713,1.0,0.0057609085846038
0.044964028776978415,1.0,0.0058037155437232
0.04497558468260087,1.0,0.0058261579028091
0.04498714652956298,1.0,0.0058289562377715
0.04499871432244793,1.0,0.0058564454140327
0.045010288065843625,1.0,0.0059358100469267
0.04502186776434268,1.0,0.0059937261644016
0.04503345342254246,1.0,0.0059961486894113
0.04504504504504504,1.0,0.0060025696258381
0.04505664263645726,1.0,0.0060039902925322
0.045068246201390674,1.0,0.0060080097369627
0.04507985574446162,1.0,0.0060279721965223
0.045091471270291165,1.0,0.0060936540735144
0.045103092783505154,1.0,0.0060974380326688
0.04511472028873421,1.0,0.0060990077767041
0.04512635379061372,1.0,0.0061046685570116
0.04513799329378385,1.0,0.0061267419147404
0.04514963880288958,1.0,0.0061287012362534
0.04516129032258064,1.0,0.0061596321166243
0.045172947857511615,1.0,0.0061658560122481
0.045184611412341855,1.0,0.0061907222347353
0.04519628099173554,1.0,0.0062247892451326
0.045207956600361664,1.0,0.0062586881138112
0.04521963824289406,1.0,0.0062675231281924
0.04523132592401137,1.0,0.0063214235806068
0.0452430196483971,1.0,0.0063247202711543
0.045254719420739595,1.0,0.0063323836418833
0.045266425245732024,1.0,0.006441632298356
0.045278137128072445,1.0,0.006478807616721
0.04528985507246377,1.0,0.0064863140197779
0.04530157908361377,1.0,0.0064873136041867
0.04531330916623511,1.0,0.0065102905764276
0.045325045325045325,1.0,0.0065286395002987
0.04533678756476684,1.0,0.0065428989608558
0.045348535890126974,1.0,0.0065595854077981
0.045360290305857955,1.0,0.0065798147411175
0.045372050816696916,1.0,0.006585935650732
0.04538381742738589,1.0,0.0066247548058421
0.04539559014267185,1.0,0.0066977520997596
0.0454073689673067,1.0,0.0067160422460574
0.045419153906047234,1.0,0.0067445626772522
0.04543094496365525,1.0,0.006747744966209
0.04544274214489743,1.0,0.0067619515853602
0.045454545454545456,1.0,0.0068035785357119
0.045466354897375945,1.0,0.0068712051458132
0.04547817047817048,1.0,0.0068955835146599
0.04548999220171562,1.0,0.0069130761213755
0.045501820072802915,1.0,0.0070052543553613
0.045513654096228866,1.0,0.0070301062885873
0.045525494276795,1.0,0.0070682206088615
0.04553734061930783,1.0,0.0071719073793642
0.045549193128578865,1.0,0.0071797838523742
0.04556105180942463,1.0,0.007206371508466
0.045572916666666664,1.0,0.0072229680041654
0.045584787705131545,1.0,0.0072495855435108
0.04559666492965086,1.0,0.0072662747215752
0.04560854834506125,1.0,0.0072860608821544
0.04562043795620438,1.0,0.0072919899294567
0.04563233376792699,1.0,0.0072993438592676
0.04564423578508085,1.0,0.0073137913518569
0.045656144012522826,1.0,0.0073241215956476
0.045668058455114825,1.0,0.0073330324800479
0.04567997911772383,1.0,0.0074147991839174
0.04569190600522193,1.0,0.0074221059956605
0.04570383912248629,1.0,0.0074324907734942
0.045715778474399164,1.0,0.0074326973977906
0.04572772406584792,1.0,0.0074515382266023
0.04573967590172504,1.0,0.0074874195588579
0.0457516339869281,1.0,0.0074916686059945
0.04576359832635983,1.0,0.0075188946791248
0.04577556892492807,1.0,0.0075285200710411
0.045787545787545784,1.0,0.0075950555478529
0.04579952891913112,1.0,0.0075985021052243
0.04581151832460733,1.0,0.007630742212841
0.04582351400890285,1.0,0.0076506346463912
0.045835515976951284,1.0,0.0076735825680541
0.04584752423369138,1.0,0.0076925744974681
0.04585953878406709,1.0,0.0076964057617503
0.045871559633027525,1.0,0.0076965639705625
0.04588358678552701,1.0,0.0077807782289369
0.04589562024652505,1.0,0.0078629431081529
0.04590766002098636,1.0,0.0078790436062689
0.045919706113880875,1.0,0.0079141184363824
0.045931758530183726,1.0,0.0079289662780671
0.045943817274875294,1.0,0.0079378087330821
0.04595588235294118,1.0,0.007977280591495
0.04596795376937221,1.0,0.0080053228758586
0.045980031529164474,1.0,0.0080310594941905
0.045992115637319315,1.0,0.0080941805395892
0.04600420609884332,1.0,0.0081151878415335
0.04601630291874836,1.0,0.0081224639562244
0.04602840610205155,1.0,0.0081567184985109
0.04604051565377532,1.0,0.0081612966885397
0.046052631578947366,1.0,0.0081761128979422
0.04606475388260069,1.0,0.0081774840228907
0.04607688256977357,1.0,0.0082091804026428
0.046089017645509614,1.0,0.0082118937174168
0.046101159114857744,1.0,0.0082286704926266
0.0461133069828722,1.0,0.0082622994143933
0.046125461254612546,1.0,0.0082717862313629
0.04613762193514369,1.0,0.0082944718933077
0.04614978902953586,1.0,0.008386928919291
0.04616196254286468,1.0,0.0084175302851705
0.04617414248021108,1.0,0.0084235026419444
0.046186328846661386,1.0,0.0084664973664716
0.046198521647307283,1.0,0.0085084649741234
0.04621072088724584,1.0,0.0085130074465346
0.0462229265715795,1.0,0.0085326368795167
0.046235138705416116,1.0,0.0085418483519693
0.046247357293868925,1.0,0.0085787824342941
0.04625958234205657,1.0,0.0085794660514695
0.04627181385510312,1.0,0.0085890204983194
0.04628405183813806,1.0,0.00861447228723
0.046296296296296294,1.0,0.0086221121669383
0.04630854723471818,1.0,0.0086286603779114
0.0463208046585495,1.0,0.008630098442965
0.04633306857294149,1.0,0.0086366639032637
0.04634533898305085,1.0,0.0086493628113169
0.046357615894039736,1.0,0.0087266797258961
0.04636989931107578,1.0,0.0087412555724694
0.04638218923933209,1.0,0.0087935680581535
0.046394485683987276,1.0,0.0088128626978636
0.046406788650225406,1.0,0.0088264062560113
0.046419098143236075,1.0,0.0088428348204816
0.04643141416821438,1.0,0.0088490797799562
0.04644373673036093,1.0,0.008851639064457
0.04645606583488187,1.0,0.0088600727186992
0.046468401486988845,1.0,0.0088632706373193
0.04648074369189907,1.0,0.0088901186512263
0.04649309245483528,1.0,0.0088981075327473
0.04650544778102578,1.0,0.008923097041048
0.04651780967570441,1.0,0.008935037451928
0.04653017814411061,1.0,0.0089633871134358
0.04654255319148936,1.0,0.0089659466106694
0.04655493482309125,1.0,0.0089907730843653
0.04656732304417243,1.0,0.0089913134729901
0.04657971785999468,1.0,0.0090361928816857
0.04659211927582534,1.0,0.0090499788684683
0.04660452729693742,1.0,0.0090628827338708
0.04661694192860948,1.0,0.0090678385418555
0.04662936317612577,1.0,0.0091197468973445
0.04664179104477612,1.0,0.009172275343143
0.046654225539856035,1.0,0.0092066144441429
0.04666666666666667,1.0,0.0092147233847323
0.046679114430514805,1.0,0.0092283705727055
0.04669156883671292,1.0,0.0092523630361009
0.04670402989057913,1.0,0.0092667048682794
0.04671649759743727,1.0,0.0092688738834249
0.04672897196261682,1.0,0.0092839710929127
0.04674145299145299,1.0,0.0093367569145267
0.04675394068928667,1.0,0.0093462348072401
0.04676643506146446,1.0,0.0093517171810402
0.04677893611333868,1.0,0.0093523749852137
0.04679144385026738,1.0,0.0093740801122781
0.046803958277614334,1.0,0.0093871540779179
0.04681647940074907,1.0,0.0093971438411286
0.04682900722504683,1.0,0.0094169002595371
0.04684154175588865,1.0,0.0094290668719291
0.04685408299866131,1.0,0.0094388145277634
0.046866630958757365,1.0,0.0094546172430341
0.046879185641575144,1.0,0.0094947432506845
0.04689174705251876,1.0,0.0095140870967482
0.04690431519699812,1.0,0.0095179802689009
0.04691689008042895,1.0,0.0095398451242052
0.04692947170823277,1.0,0.0095409299814628
0.04694206008583691,1.0,0.0095554766892252
0.046954655218674535,1.0,0.0096080178827647
0.04696725711218465,1.0,0.0096251673250484
0.04697986577181208,1.0,0.0096278839169191
0.046992481203007516,1.0,0.009643162423783
0.0470051034112275,1.0,0.0096475568699091
0.047017732401934444,1.0,0.0096494969468548
0.04703036818059662,1.0,0.0096764009241582
0.04704301075268817,1.0,0.0096889703128306
0.04705566012368916,1.0,0.0096913323645158
0.04706831629908553,1.0,0.0097141523313709
0.047080979284369114,1.0,0.0097157412184669
0.04709364908503767,1.0,0.009750805698725
0.047106325706594884,1.0,0.0097704209362786
0.04711900915455035,1.0,0.0097866405499376
0.047131699434419604,1.0,0.0098008342340244
0.04714439655172414,1.0,0.0098041298723376
0.04715710051199138,1.0,0.0098309902910422
0.04716981132075472,1.0,0.0098363458926446
0.04718252898355352,1.0,0.0098379390671276
0.047195253505933114,1.0,0.0099282041808861
0.04720798489344483,1.0,0.0099685826273912
0.04722072315164598,1.0,0.0100109407595417
0.04723346828609987,1.0,0.0100258087056547
0.04724622030237581,1.0,0.0100360163597157
0.04725897920604915,1.0,0.0100503483126886
0.047271745002701246,1.0,0.0100553705005283
0.047284517697919484,1.0,0.0100618270191274
0.0472972972972973,1.0,0.0100665174641414
0.04731008380643417,1.0,0.0100846522874425
0.04732287723093564,1.0,0.0101240015038284
0.047335677576413306,1.0,0.0101253337497897
0.04734848484848485,1.0,0.010129864261935
0.04736129905277402,1.0,0.0101309551693866
0.04737412019491066,1.0,0.0101318575720711
0.047386948280530736,1.0,0.0101367201507241
0.04739978331527627,1.0,0.0101384487653855
0.047412625304795446,1.0,0.0101521588417491
0.04742547425474255,1.0,0.0101594025061804
0.04743833017077799,1.0,0.0101602582869255
0.047451193058568326,1.0,0.0101661427137238
0.04746406292378628,1.0,0.0101692599570334
0.04747693977211069,1.0,0.0101719237521987
0.04748982360922659,1.0,0.0101780825122852
0.04750271444082519,1.0,0.0102207723987643
0.047515612272603855,1.0,0.0102952002474515
0.04752851711026616,1.0,0.0103116897743879
0.04754142895952187,1.0,0.0103125465733709
0.04755434782608696,1.0,0.0103515701096989
0.04756727371568361,1.0,0.0103961779498599
0.04758020663404024,1.0,0.0104263814818838
0.04759314658689149,1.0,0.0104569668224475
0.047606093579978234,1.0,0.0104690808083811
0.047619047619047616,1.0,0.0105064618807781
0.04763200870985302,1.0,0.0105326265514231
0.047644976858154095,1.0,0.0105611549108296
0.04765795206971678,1.0,0.0105918946366517
0.04767093435031327,1.0,0.0105950361045703
0.047683923705722074,1.0,0.0106015673019582
0.047696920141727994,1.0,0.0106599879382961
0.04770992366412214,1.0,0.0107071106173151
0.04772293427870194,1.0,0.0107114697898137
0.04773595199127114,1.0,0.010818991228394
0.047748976807639835,1.0,0.0108257663285983
0.047762008733624454,1.0,0.010833187671338
0.04777504777504778,1.0,0.0108389755714911
0.04778809393773894,1.0,0.0108552742298533
0.04780114722753346,1.0,0.0108554449407165
0.04781420765027322,1.0,0.0108810699578662
0.047827275211806505,1.0,0.0108878430017274
0.047840349917987975,1.0,0.0108886802278557
0.0478534317746787,1.0,0.0109047002388917
0.04786652078774617,1.0,0.0109350884991337
0.047879616963064295,1.0,0.0109361097126117
0.04789272030651341,1.0,0.0109421095626243
0.04790583082398029,1.0,0.0109637962383097
0.04791894852135816,1.0,0.0109644582702892
0.0479320734045467,1.0,0.0109817644166081
0.04794520547945205,1.0,0.0109861090146434
0.04795834475198685,1.0,0.0109883007975172
0.04797149122807018,1.0,0.0109987601812365
0.04798464491362764,1.0,0.0111027303993422
0.047997805814591336,1.0,0.0111209199027969
0.04801097393689986,1.0,0.0111262635112542
0.048024149286498355,1.0,0.0111733412916976
0.04803733186933846,1.0,0.0111802216548941
0.04805052169137836,1.0,0.0111886376766445
0.048063718758582806,1.0,0.0112263359068584
0.04807692307692308,1.0,0.0112670173019352
0.04809013465237703,1.0,0.0112724111020126
0.048103353490929084,1.0,0.0113165878670349
0.04811657959857025,1.0,0.011317223967711
0.04812981298129813,1.0,0.0113548160908744
0.048143053645116916,1.0,0.0113867547164634
0.048156301596037426,1.0,0.0113950672116741
0.04816955684007707,1.0,0.0113994935744066
0.04818281938325991,1.0,0.0114141236214065
0.04819608923161663,1.0,0.0114474314821193
0.048209366391184574,1.0,0.0114787980325168
0.04822265086800771,1.0,0.0114870982312625
0.048235942668136716,1.0,0.0115847477583152
0.04824924179762889,1.0,0.0115992104537388
0.04826254826254826,1.0,0.0116422967644335
0.04827586206896552,1.0,0.0116757608676007
0.048289183222958054,1.0,0.0117004933932933
0.04830251173060999,1.0,0.0117115559848067
0.04831584759801215,1.0,0.0117304187408664
0.04832919083126208,1.0,0.0117312944279511
0.04834254143646409,1.0,0.0117481096261877
0.048355899419729204,1.0,0.0117656673249032
0.04836926478717524,1.0,0.0117692077276039
0.048382637544926735,1.0,0.0117735070629483
0.04839601769911504,1.0,0.011789624961817
0.048409405255878286,1.0,0.0118029667167163
0.048422800221361376,1.0,0.0118032150255457
0.04843620260171603,1.0,0.0118426986646516
0.04844961240310078,1.0,0.011865067715054
0.048463029631680976,1.0,0.0118785079537245
0.04847645429362881,1.0,0.0118806527595869
0.048489886395123305,1.0,0.0118822118008895
0.04850332594235033,1.0,0.0118956615138546
0.04851677294150263,1.0,0.0119376650683112
0.04853022739877981,1.0,0.0119380960851505
0.04854368932038835,1.0,0.0119385307917683
0.04855715871254162,1.0,0.011947367417143
0.048570635581459895,1.0,0.011948317169521
0.04858411993337035,1.0,0.0119676163432551
0.04859761177450708,1.0,0.0119798877120811
0.04861111111111111,1.0,0.0119830671119166
0.0486246179494304,1.0,0.011996724533077
0.048638132295719845,1.0,0.0120057556754201
0.048651654156241314,1.0,0.012012870350114
0.04866518353726362,1.0,0.0120146827972937
0.048678720445062586,1.0,0.0120431446253193
0.04869226488592098,1.0,0.012055635383054
0.048705816866128585,1.0,0.0120836431868285
0.048719376391982185,1.0,0.0121387654050424
0.04873294346978557,1.0,0.0121443516733708
