mean_predicted_probability,fraction_positive
0.04637030784923172,0.023508137432188065
0.046539637625594675,0.0162748643761302
0.046586945214295294,0.021739130434782608
0.04977055677426659,0.03074141048824593
0.09787670112001098,0.034358047016274866
0.1201380120209716,0.04159132007233273
0.12018809998391117,0.0379746835443038
0.1202254358902168,0.056261343012704176
0.12026868852202324,0.05244122965641953
0.12579887363029,0.11754068716094032
