fpr,tpr,threshold
0.0,0.0,inf
0.0,0.0033444816053511705,0.9969990253448486
0.0,0.010033444816053512,0.994066834449768
0.0001808972503617945,0.010033444816053512,0.993616223335266
0.0001808972503617945,0.016722408026755852,0.9926751255989076
0.0005426917510853835,0.016722408026755852,0.9920388460159302
0.0005426917510853835,0.023411371237458192,0.9913404583930968
0.0009044862518089725,0.023411371237458192,0.9895309209823608
0.0009044862518089725,0.026755852842809364,0.9887717366218568
0.001085383502170767,0.026755852842809364,0.9886515140533448
0.001085383502170767,0.030100334448160536,0.988545835018158
0.0012662807525325615,0.030100334448160536,0.9872324466705322
0.0012662807525325615,0.03678929765886288,0.9846563935279846
0.0016280752532561505,0.03678929765886288,0.9835705757141112
0.0016280752532561505,0.043478260869565216,0.9824089407920836
0.0023516642547033286,0.043478260869565216,0.9808793663978576
0.0023516642547033286,0.05016722408026756,0.9796273708343506
0.002532561505065123,0.05016722408026756,0.9792095422744752
0.002532561505065123,0.05351170568561873,0.9783104658126832
0.0027134587554269174,0.05351170568561873,0.9781633019447328
0.0027134587554269174,0.056856187290969896,0.9758957028388976
0.002894356005788712,0.056856187290969896,0.9751522541046144
0.002894356005788712,0.06354515050167224,0.9736804962158204
0.0030752532561505066,0.06354515050167224,0.9733641743659972
0.0030752532561505066,0.07023411371237458,0.9711670875549316
0.0034370477568740954,0.07023411371237458,0.97036474943161
0.0034370477568740954,0.0802675585284281,0.9691866636276244
0.0037988422575976847,0.0802675585284281,0.9683699011802672
0.0037988422575976847,0.08361204013377926,0.9677634835243224
0.0041606367583212735,0.08361204013377926,0.9664030075073242
0.0041606367583212735,0.0903010033444816,0.9654410481452942
0.004522431259044862,0.0903010033444816,0.9624888300895692
0.004522431259044862,0.09698996655518395,0.9611403346061708
0.004703328509406657,0.09698996655518395,0.9604780673980712
0.004703328509406657,0.10033444816053512,0.9600871801376344
0.005788712011577424,0.10033444816053512,0.9554972052574158
0.005788712011577424,0.10702341137123746,0.952153205871582
0.006150506512301013,0.10702341137123746,0.942765772342682
0.006150506512301013,0.11036789297658862,0.9420851469039916
0.006512301013024602,0.11036789297658862,0.9398500323295592
0.006512301013024602,0.11371237458193979,0.9397530555725098
0.006693198263386397,0.11371237458193979,0.936737060546875
0.006693198263386397,0.11705685618729098,0.9364416599273682
0.006874095513748191,0.11705685618729098,0.9352489709854126
0.006874095513748191,0.12040133779264214,0.9315521121025084
0.0074167872648335745,0.12040133779264214,0.9306140542030334
0.0074167872648335745,0.12374581939799331,0.9298208951950072
0.007778581765557163,0.12374581939799331,0.9255918264389038
0.007778581765557163,0.13043478260869565,0.921700358390808
0.008140376266280752,0.13043478260869565,0.9157533049583436
0.008140376266280752,0.13377926421404682,0.9149565696716307
0.008321273516642547,0.13377926421404682,0.914449155330658
0.008321273516642547,0.13712374581939799,0.9132608771324158
0.008683068017366137,0.13712374581939799,0.9089328646659852
0.008683068017366137,0.14046822742474915,0.907451033592224
0.009044862518089725,0.14046822742474915,0.9052821397781372
0.009044862518089725,0.14381270903010032,0.9019790291786194
0.009406657018813314,0.14381270903010032,0.8990844488143921
0.009406657018813314,0.14715719063545152,0.8958989977836609
0.010130246020260492,0.14715719063545152,0.8856661319732666
0.010130246020260492,0.1505016722408027,0.8828797936439514
0.010311143270622287,0.1505016722408027,0.878481388092041
0.010311143270622287,0.16722408026755853,0.8751168251037598
0.011034732272069464,0.16722408026755853,0.8714556097984314
0.011034732272069464,0.17391304347826086,0.8621642589569092
0.01121562952243126,0.17391304347826086,0.8619455099105835
0.01121562952243126,0.17725752508361203,0.8599764704704285
0.011396526772793054,0.17725752508361203,0.8595990538597107
0.011396526772793054,0.1806020066889632,0.8592750430107117
0.013024602026049204,0.1806020066889632,0.842759907245636
0.013024602026049204,0.18394648829431437,0.8371817469596863
0.013205499276410999,0.18394648829431437,0.8263857364654541
0.013205499276410999,0.18729096989966554,0.8255244493484497
0.013386396526772794,0.18729096989966554,0.8240528106689453
0.013386396526772794,0.19063545150501673,0.8178115487098694
0.013748191027496382,0.19063545150501673,0.8108030557632446
0.013748191027496382,0.19732441471571907,0.8004595041275024
0.01573806078147612,0.19732441471571907,0.7597541213035583
0.01573806078147612,0.20066889632107024,0.7584195137023926
0.0164616497829233,0.20066889632107024,0.7398354411125183
0.0164616497829233,0.20735785953177258,0.7323797941207886
0.018270622286541246,0.20735785953177258,0.6876336336135864
0.018270622286541246,0.21070234113712374,0.6869468688964844
0.01845151953690304,0.21070234113712374,0.6801564693450928
0.01845151953690304,0.2140468227424749,0.6771740913391113
0.01899421128798842,0.2140468227424749,0.670451819896698
0.01899421128798842,0.21739130434782608,0.6669554114341736
0.019536903039073805,0.21739130434782608,0.6493145823478699
0.019536903039073805,0.22073578595317725,0.6463322043418884
0.019898697539797394,0.22073578595317725,0.6443005800247192
0.019898697539797394,0.22408026755852842,0.6441333889961243
0.020622286541244574,0.22408026755852842,0.6339109539985657
0.020622286541244574,0.22742474916387959,0.632682204246521
0.021164978292329956,0.22742474916387959,0.6230286359786987
0.021164978292329956,0.23076923076923078,0.6190773248672485
0.02206946454413893,0.23076923076923078,0.603911817073822
0.02206946454413893,0.2408026755852843,0.5882454514503479
0.022793053545586108,0.2408026755852843,0.5771538615226746
0.022793053545586108,0.24414715719063546,0.5699223875999451
0.02369753979739508,0.24414715719063546,0.5505986213684082
0.02369753979739508,0.24749163879598662,0.5497176647186279
0.024240231548480463,0.24749163879598662,0.5390233397483826
0.024240231548480463,0.2508361204013378,0.5377036929130554
0.02532561505065123,0.2508361204013378,0.512971043586731
0.02532561505065123,0.25418060200668896,0.5120092034339905
0.02568740955137482,0.25418060200668896,0.5084975957870483
0.02568740955137482,0.2608695652173913,0.5030127763748169
0.02604920405209841,0.2608695652173913,0.4981007277965545
0.02604920405209841,0.26421404682274247,0.497073233127594
0.026410998552821998,0.26421404682274247,0.4926427900791168
0.026410998552821998,0.2709030100334448,0.4846941232681274
0.02659189580318379,0.2709030100334448,0.4828672409057617
0.02659189580318379,0.27424749163879597,0.4806181788444519
0.02695369030390738,0.27424749163879597,0.4760105311870575
0.02695369030390738,0.27759197324414714,0.4676033556461334
0.027134587554269174,0.27759197324414714,0.466457724571228
0.027134587554269174,0.2809364548494983,0.4657535552978515
0.029124457308248915,0.2809364548494983,0.433852881193161
0.029124457308248915,0.28762541806020064,0.4251643419265747
0.02930535455861071,0.28762541806020064,0.4248979091644287
0.02930535455861071,0.2909698996655518,0.4224372804164886
0.02984804630969609,0.2909698996655518,0.4209862053394317
0.02984804630969609,0.29431438127090304,0.4181303381919861
0.030028943560057888,0.29431438127090304,0.4179461896419525
0.030028943560057888,0.2976588628762542,0.4169974625110626
0.03057163531114327,0.2976588628762542,0.4139776527881622
0.03057163531114327,0.3010033444816054,0.4115899801254272
0.03147612156295224,0.3010033444816054,0.4020558297634125
0.03147612156295224,0.30434782608695654,0.4019989371299743
0.0329232995658466,0.30434782608695654,0.3883308470249176
0.0329232995658466,0.3076923076923077,0.3824474215507507
0.03346599131693198,0.3076923076923077,0.3711981177330017
0.03346599131693198,0.3110367892976589,0.370128870010376
0.033827785817655574,0.3110367892976589,0.3650829493999481
0.033827785817655574,0.31438127090301005,0.3646885454654693
0.03418958031837916,0.31438127090301005,0.3608980476856231
0.03418958031837916,0.3177257525083612,0.3593377768993377
0.03491316931982634,0.3177257525083612,0.3506722450256347
0.03491316931982634,0.3210702341137124,0.3503271341323852
0.035998552821997105,0.3210702341137124,0.3398521840572357
