fpr,tpr,threshold
0.0,0.0,inf
0.0,0.005714285714285714,0.9516657222175576
0.0,0.09142857142857143,0.8614223509615423
0.00026021337496747333,0.09142857142857143,0.8610199456145744
0.00026021337496747333,0.37714285714285717,0.80148938476709
0.0005204267499349467,0.37714285714285717,0.8010932826697288
0.0005204267499349467,0.7028571428571428,0.7221080689418962
0.00078064012490242,0.7028571428571428,0.7211746661102689
0.00078064012490242,0.9942857142857143,0.2854463777513701
0.13010668748373666,0.9942857142857143,0.0765746704657833
0.13010668748373666,1.0,0.0765603520273066
1.0,1.0,3.8250296134451245e-05
