precision,recall,threshold
0.04324226524335082,1.0,0.0018117057625204
0.04325009048136084,1.0,0.0018332370091229
0.0432579185520362,1.0,0.0018341339891776
0.043265749456915276,1.0,0.0018438305705785
0.04327358319753757,1.0,0.001843872712925
0.04328141977544368,1.0,0.0018490366637706
0.04328925919217533,1.0,0.0018538233125582
0.043297101449275364,1.0,0.0018564431229606
0.04330494654828773,1.0,0.0018647433025762
0.04331279449075752,1.0,0.0018648995319381
0.04332064527823092,1.0,0.0018675233004614
0.04332849891225526,1.0,0.0018684637034311
0.04333635539437897,1.0,0.0018693648744374
0.04334421472615162,1.0,0.0018705086549744
0.04335207690912389,1.0,0.0018726392881944
0.0433599419448476,1.0,0.0018759756349027
0.043367809834875704,1.0,0.0018771822797134
0.04337568058076225,1.0,0.0018773905467242
0.043383554184062444,1.0,0.0018781742546707
0.04339143064633261,1.0,0.0018798081437125
0.0433993099691302,1.0,0.0018806181615218
0.043407192154013806,1.0,0.0018814265495166
0.043415077202543145,1.0,0.0018847066676244
0.04342296511627907,1.0,0.0018883788725361
0.043430855896783575,1.0,0.0018887617625296
0.04343874954561978,1.0,0.0018910977523773
0.04344664606435194,1.0,0.0018912821542471
0.043454545454545454,1.0,0.0018929825164377
0.04346244771776687,1.0,0.0018937438726425
0.04347035285558385,1.0,0.0018976947758346
0.043478260869565216,1.0,0.0018986886134371
0.04348617176128093,1.0,0.0019010910764336
0.04349408553230209,1.0,0.0019013045821338
0.043319985438660356,0.99581589958159,0.0019014937570318
0.0433278718368833,0.99581589958159,0.0019016384612768
0.04333576110706482,0.99581589958159,0.0019020738545805
0.043343653250773995,0.99581589958159,0.0019020758336409
0.043351548269581056,0.99581589958159,0.0019022262422367
0.04335944616505739,0.99581589958159,0.0019034186843782
0.04336734693877551,0.99581589958159,0.0019063261570408
0.04319300164024057,0.9916317991631799,0.0019078671466559
0.04320087495442946,0.9916317991631799,0.0019092342117801
0.043208751139471285,0.9916317991631799,0.0019110434222966
0.04321663019693654,0.9916317991631799,0.0019126266706734
0.04322451212839686,0.9916317991631799,0.0019126840634271
0.04323239693542503,0.9916317991631799,0.0019159319344908
0.04324028461959496,0.9916317991631799,0.0019167747814208
0.04324817518248175,0.9916317991631799,0.0019176488276571
0.043256068625661614,0.9916317991631799,0.0019191051833331
0.04326396495071194,0.9916317991631799,0.0019214026397094
0.04327186415921125,0.9916317991631799,0.0019249585457146
0.04327976625273922,0.9916317991631799,0.001924991607666
0.04328767123287671,0.9916317991631799,0.0019258437678217
0.0432955791012057,0.9916317991631799,0.0019263321300968
0.04330348985930934,0.9916317991631799,0.001927706063725
0.04331140350877193,0.9916317991631799,0.0019309390336275
0.043319320051178944,0.9916317991631799,0.0019354618852958
0.043327239488117,0.9916317991631799,0.00194011349231
0.04333516182117389,0.9916317991631799,0.0019418296869844
0.04334308705193855,0.9916317991631799,0.0019426634535193
0.043351015182001094,0.9916317991631799,0.0019438130548223
0.0433589462129528,0.9916317991631799,0.0019459234317764
0.043366880146386094,0.9916317991631799,0.0019462588243186
0.04337481698389458,0.9916317991631799,0.0019490264821797
0.04319970712062969,0.9874476987447699,0.0019495886517688
0.04320761625778103,0.9874476987447699,0.001953326864168
0.0432155282915217,0.9874476987447699,0.0019535878673195
0.04322344322344322,0.9874476987447699,0.0019538279157131
0.043231361055138307,0.9874476987447699,0.0019539326895028
0.04323928178820081,0.9874476987447699,0.0019543503876775
0.04324720542422576,0.9874476987447699,0.0019565355032682
0.04325513196480939,0.9874476987447699,0.0019572535529732
0.043263061411549036,0.9874476987447699,0.0019590856973081
0.04327099376604327,0.9874476987447699,0.0019594156183302
0.043278929029891805,0.9874476987447699,0.0019604044500738
0.043286867204695524,0.9874476987447699,0.0019688319880515
0.0432948082920565,0.9874476987447699,0.0019698536489158
0.04330275229357798,0.9874476987447699,0.001971436664462
0.043310699210864376,0.9874476987447699,0.0019719612319022
