mean_predicted_probability,fraction_positive
0.008574101066133408,0.029850746268656716
0.009036221034102017,0.03233830845771144
0.009273042652144348,0.01990049751243781
0.010022007681410794,0.029925187032418952
0.010291990052575042,0.02736318407960199
0.010837823553335148,0.029850746268656716
0.010998272207282955,0.0472636815920398
0.011024259980721502,0.04987531172069826
0.011048097283908372,0.06716417910447761
0.011124938365016395,0.10199004975124377
