mean_predicted_probability,fraction_positive
7.379720715551539e-06,0.0
1.1658330820072322e-05,0.0
1.673214553985507e-05,0.0
2.6114820339963837e-05,0.0
3.85999032278481e-05,0.0
5.2123936106884075e-05,0.0
6.897801207775771e-05,0.0
9.566818277355074e-05,0.0
0.0001625934376166367,0.0
0.43987938700799306,0.4321880650994575
