mean_predicted_probability,fraction_positive
0.03917899191906653,0.010291595197255575
0.12420360969575271,0.00686106346483705
0.18095367424339553,0.012027491408934709
0.23421891988545654,0.005145797598627788
0.2885427158707725,0.008576329331046312
0.34769021645906817,0.006872852233676976
0.412079739639959,0.032590051457975985
0.4877658676404344,0.06357388316151202
0.591587763260436,0.11149228130360206
0.774040079053847,0.2555746140651801
